poly_time,kalshi_time,poly_yes,poly_no,kalshi_yes,kalshi_no,arb_size,poly_side,kalshi_side
1730559020,1730559027,0.301,0.699,0.26,0.74,1,NO,YES
1730559028,1730559027,0.3,0.7,0.26,0.74,5,NO,YES
1730559034,1730559027,0.301,0.699,0.26,0.74,3,NO,YES
1730559036,1730559027,0.302,0.698,0.26,0.74,4,NO,YES
1730559040,1730559027,0.301,0.699,0.26,0.74,28,NO,YES
1730559056,1730559027,0.3,0.7,0.26,0.74,4,NO,YES
1730559062,1730559027,0.3,0.7,0.26,0.74,3,NO,YES
1730559094,1730559027,0.301,0.699,0.26,0.74,5,NO,YES
1730559114,1730559027,0.3,0.7,0.26,0.74,5,NO,YES
1730559146,1730559027,0.3,0.7,0.26,0.74,1,NO,YES
1730559150,1730559027,0.301,0.699,0.26,0.74,5,NO,YES
1730559170,1730559027,0.3,0.7,0.26,0.74,5,NO,YES
1730559172,1730559027,0.302,0.698,0.26,0.74,1,NO,YES
1730559176,1730559027,0.301,0.699,0.26,0.74,4,NO,YES
1730559192,1730559027,0.3,0.7,0.26,0.74,4,NO,YES
1730559192,1730559027,0.301,0.699,0.26,0.74,20,NO,YES
1730559224,1730559027,0.3,0.7,0.26,0.74,1,NO,YES
1730559252,1730559027,0.301,0.699,0.26,0.74,1,NO,YES
1730559262,1730559027,0.3,0.7,0.26,0.74,1,NO,YES
1730559270,1730559027,0.301,0.699,0.26,0.74,5,NO,YES
1730559278,1730559027,0.3,0.7,0.26,0.74,20,NO,YES
1730559286,1730559027,0.301,0.699,0.26,0.74,4,NO,YES
1730559292,1730559027,0.3,0.7,0.26,0.74,5,NO,YES
1730559298,1730559027,0.301,0.699,0.26,0.74,1,NO,YES
1730559310,1730559027,0.3,0.7,0.26,0.74,4,NO,YES
1730559312,1730559027,0.301,0.699,0.26,0.74,4,NO,YES
1730559326,1730559027,0.3,0.7,0.26,0.74,1,NO,YES
1730559336,1730559132,0.3,0.7,0.24,0.76,4,NO,YES
1730559360,1730559132,0.301,0.699,0.24,0.76,1,NO,YES
1730559371,1730559132,0.301,0.699,0.24,0.76,4,NO,YES
1730559393,1730559132,0.3,0.7,0.24,0.76,4,NO,YES
1730559399,1730559441,0.3,0.7,0.26,0.74,1,NO,YES
1730559403,1730559512,0.3,0.7,0.26,0.74,2,NO,YES
1730559409,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559417,1730559512,0.301,0.699,0.26,0.74,4,NO,YES
1730559421,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559429,1730559512,0.301,0.699,0.26,0.74,1,NO,YES
1730559435,1730559512,0.301,0.699,0.26,0.74,2,NO,YES
1730559435,1730559512,0.301,0.699,0.26,0.74,1,NO,YES
1730559443,1730559512,0.301,0.699,0.26,0.74,1,NO,YES
1730559445,1730559512,0.301,0.699,0.26,0.74,5,NO,YES
1730559449,1730559512,0.3,0.7,0.26,0.74,4,NO,YES
1730559449,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559449,1730559512,0.301,0.699,0.26,0.74,4,NO,YES
1730559467,1730559512,0.301,0.699,0.26,0.74,4,NO,YES
1730559471,1730559512,0.301,0.699,0.26,0.74,1,NO,YES
1730559477,1730559512,0.3,0.7,0.26,0.74,4,NO,YES
1730559479,1730559512,0.3,0.7,0.26,0.74,5,NO,YES
1730559499,1730559512,0.3,0.7,0.26,0.74,4,NO,YES
1730559501,1730559512,0.301,0.699,0.26,0.74,3,NO,YES
1730559505,1730559512,0.3,0.7,0.26,0.74,2,NO,YES
1730559515,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559521,1730559512,0.3,0.7,0.26,0.74,3,NO,YES
1730559525,1730559512,0.3,0.7,0.26,0.74,2,NO,YES
1730559525,1730559512,0.301,0.699,0.26,0.74,2,NO,YES
1730559529,1730559512,0.3,0.7,0.26,0.74,2,NO,YES
1730559535,1730559512,0.3,0.7,0.26,0.74,2,NO,YES
1730559545,1730559512,0.301,0.699,0.26,0.74,1,NO,YES
1730559547,1730559512,0.301,0.699,0.26,0.74,2,NO,YES
1730559557,1730559512,0.301,0.699,0.26,0.74,3,NO,YES
1730559559,1730559512,0.301,0.699,0.26,0.74,2,NO,YES
1730559567,1730559512,0.301,0.699,0.26,0.74,2,NO,YES
1730559589,1730559512,0.301,0.699,0.26,0.74,4,NO,YES
1730559591,1730559512,0.3,0.7,0.26,0.74,3,NO,YES
1730559593,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559597,1730559512,0.301,0.699,0.26,0.74,5,NO,YES
1730559615,1730559512,0.3,0.7,0.26,0.74,4,NO,YES
1730559617,1730559512,0.301,0.699,0.26,0.74,1,NO,YES
1730559621,1730559512,0.301,0.699,0.26,0.74,5,NO,YES
1730559627,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559631,1730559512,0.3,0.7,0.26,0.74,5,NO,YES
1730559643,1730559512,0.301,0.699,0.26,0.74,1,NO,YES
1730559647,1730559512,0.301,0.699,0.26,0.74,4,NO,YES
1730559653,1730559512,0.3,0.7,0.26,0.74,5,NO,YES
1730559669,1730559512,0.301,0.699,0.26,0.74,3,NO,YES
1730559683,1730559512,0.3,0.7,0.26,0.74,4,NO,YES
1730559695,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559701,1730559512,0.3,0.7,0.26,0.74,3,NO,YES
1730559707,1730559512,0.301,0.699,0.26,0.74,33,NO,YES
1730559733,1730559512,0.301,0.699,0.26,0.74,1,NO,YES
1730559743,1730559512,0.301,0.699,0.26,0.74,4,NO,YES
1730559761,1730559512,0.3,0.7,0.26,0.74,30,NO,YES
1730559763,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559777,1730559512,0.3,0.7,0.26,0.74,1,NO,YES
1730559777,1730559548,0.3,0.7,0.26,0.74,3,NO,YES
1730559779,1730559548,0.301,0.699,0.26,0.74,16,NO,YES
1730559779,1730559699,0.301,0.699,0.26,0.74,14,NO,YES
1730559787,1730559699,0.301,0.699,0.26,0.74,1,NO,YES
1730559789,1730559699,0.301,0.699,0.26,0.74,4,NO,YES
1730559809,1730559699,0.3,0.7,0.26,0.74,1,NO,YES
1730559811,1730559699,0.3,0.7,0.26,0.74,4,NO,YES
1730559835,1730559699,0.301,0.699,0.26,0.74,4,NO,YES
1730559835,1730559699,0.3,0.7,0.26,0.74,1,NO,YES
1730559843,1730559699,0.3,0.7,0.26,0.74,2,NO,YES
1730559845,1730559699,0.301,0.699,0.26,0.74,1,NO,YES
1730559847,1730559699,0.3,0.7,0.26,0.74,1,NO,YES
1730559861,1730559699,0.301,0.699,0.26,0.74,1,NO,YES
1730559861,1730559699,0.301,0.699,0.26,0.74,2,NO,YES
1730559873,1730559699,0.301,0.699,0.26,0.74,1,NO,YES
1730559873,1730559699,0.3,0.7,0.26,0.74,4,NO,YES
1730559893,1730559699,0.301,0.699,0.26,0.74,4,NO,YES
1730559909,1730559699,0.301,0.699,0.26,0.74,25,NO,YES
1730559925,1730559699,0.301,0.699,0.26,0.74,4,NO,YES
1730559931,1730559699,0.301,0.699,0.26,0.74,1,NO,YES
1730559933,1730559699,0.302,0.698,0.26,0.74,4,NO,YES
1730559939,1730559699,0.301,0.699,0.26,0.74,2,NO,YES
1730559961,1730559699,0.302,0.698,0.26,0.74,2,NO,YES
1730559963,1730559699,0.301,0.699,0.26,0.74,1,NO,YES
1730559965,1730559699,0.302,0.698,0.26,0.74,1,NO,YES
1730559971,1730559699,0.3,0.7,0.26,0.74,4,NO,YES
1730559995,1730559699,0.302,0.698,0.26,0.74,1,NO,YES
1730559999,1730559699,0.302,0.698,0.26,0.74,3,NO,YES
1730560023,1730559731,0.302,0.698,0.25,0.75,4,NO,YES
1730560025,1730559731,0.3,0.7,0.25,0.75,2,NO,YES
1730560035,1730559760,0.301,0.699,0.26,0.74,3,NO,YES
1730560043,1730559760,0.302,0.698,0.26,0.74,5,NO,YES
1730560045,1730559760,0.301,0.699,0.26,0.74,4,NO,YES
1730560047,1730559760,0.301,0.699,0.26,0.74,2,NO,YES
1730560055,1730559760,0.302,0.698,0.26,0.74,2,NO,YES
1730560057,1730559760,0.302,0.698,0.26,0.74,4,NO,YES
1730560073,1730559779,0.302,0.698,0.26,0.74,2,NO,YES
1730560075,1730559779,0.301,0.699,0.26,0.74,5,NO,YES
1730560093,1730559886,0.301,0.699,0.24,0.76,4,NO,YES
1730560458,1730560381,0.301,0.699,0.24,0.76,56,NO,YES
1730560458,1730560503,0.301,0.699,0.26,0.74,38,NO,YES
1730560458,1730560582,0.301,0.699,0.26,0.74,76,NO,YES
1730560458,1730560678,0.301,0.699,0.26,0.74,35,NO,YES
1730560458,1730560678,0.301,0.699,0.26,0.74,28,NO,YES
1730560504,1730560678,0.301,0.699,0.26,0.74,129,NO,YES
1730560504,1730560728,0.301,0.699,0.26,0.74,46,NO,YES
1730560504,1730560799,0.301,0.699,0.26,0.74,134,NO,YES
1730560658,1730560913,0.303,0.697,0.26,0.74,150,NO,YES
1730560690,1730560961,0.301,0.699,0.24,0.76,173,NO,YES
1730560696,1730560961,0.301,0.699,0.24,0.76,30,NO,YES
1730560802,1730560961,0.302,0.698,0.24,0.76,547,NO,YES
1730560802,1730560961,0.302,0.698,0.24,0.76,186,NO,YES
1730560802,1730560961,0.303,0.697,0.24,0.76,157,NO,YES
1730560802,1730560997,0.303,0.697,0.26,0.74,19,NO,YES
1730560802,1730561025,0.303,0.697,0.26,0.74,91,NO,YES
1730560864,1730561025,0.301,0.699,0.26,0.74,3,NO,YES
1730560966,1730561025,0.301,0.699,0.26,0.74,291,NO,YES
1730560966,1730561122,0.301,0.699,0.26,0.74,76,NO,YES
1730560966,1730561158,0.301,0.699,0.26,0.74,124,NO,YES
1730560974,1730561158,0.302,0.698,0.26,0.74,45,NO,YES
1730560998,1730561289,0.301,0.699,0.26,0.74,10,NO,YES
1730561010,1730561304,0.301,0.699,0.25,0.75,480,NO,YES
1730561066,1730561304,0.3,0.7,0.25,0.75,265,NO,YES
1730561066,1730561304,0.3,0.7,0.25,0.75,255,NO,YES
1730561066,1730561304,0.3,0.7,0.24,0.76,337,NO,YES
1730561222,1730561304,0.301,0.699,0.24,0.76,32,NO,YES
1730561240,1730561304,0.302,0.698,0.24,0.76,32,NO,YES
1730561322,1730561304,0.301,0.699,0.24,0.76,400,NO,YES
1730561346,1730561304,0.301,0.699,0.24,0.76,148,NO,YES
1730562296,1730562145,0.301,0.699,0.26,0.74,15,NO,YES
1730562296,1730562275,0.301,0.699,0.26,0.74,485,NO,YES
1730562296,1730562275,0.301,0.699,0.26,0.74,499,NO,YES
1730562306,1730562275,0.302,0.698,0.26,0.74,104,NO,YES
1730562374,1730562275,0.302,0.698,0.26,0.74,100,NO,YES
1730562390,1730562275,0.301,0.699,0.26,0.74,214,NO,YES
1730562400,1730562275,0.301,0.699,0.26,0.74,286,NO,YES
1730562400,1730562393,0.301,0.699,0.26,0.74,38,NO,YES
1730562400,1730562417,0.301,0.699,0.26,0.74,30,NO,YES
1730562400,1730562466,0.301,0.699,0.26,0.74,119,NO,YES
1730562408,1730562466,0.301,0.699,0.26,0.74,73,NO,YES
1730562408,1730562527,0.301,0.699,0.26,0.74,158,NO,YES
1730562530,1730562527,0.301,0.699,0.26,0.74,92,NO,YES
1730562552,1730562527,0.3,0.7,0.26,0.74,134,NO,YES
1730562552,1730562754,0.3,0.7,0.26,0.74,192,NO,YES
1730562664,1730562959,0.301,0.699,0.26,0.74,192,NO,YES
1730562894,1730562972,0.3,0.7,0.26,0.74,72,NO,YES
1730562896,1730562972,0.301,0.699,0.26,0.74,340,NO,YES
1730562896,1730562972,0.301,0.699,0.26,0.74,247,NO,YES
1730562964,1730562972,0.3,0.7,0.26,0.74,110,NO,YES
1730562964,1730563035,0.3,0.7,0.26,0.74,76,NO,YES
1730562964,1730563096,0.3,0.7,0.26,0.74,254,NO,YES
1730562996,1730563096,0.301,0.699,0.26,0.74,130,NO,YES
1730562996,1730563173,0.301,0.699,0.26,0.74,3,NO,YES
1730562996,1730563230,0.301,0.699,0.25,0.75,80,NO,YES
1730562996,1730563267,0.301,0.699,0.25,0.75,40,NO,YES
1730562996,1730563268,0.301,0.699,0.25,0.75,85,NO,YES
1730563026,1730563268,0.299,0.701,0.25,0.75,99,NO,YES
1730563080,1730563268,0.301,0.699,0.25,0.75,16,NO,YES
1730563080,1730563330,0.301,0.699,0.25,0.75,138,NO,YES
1730563080,1730563330,0.302,0.698,0.25,0.75,115,NO,YES
1730563080,1730563330,0.302,0.698,0.25,0.75,369,NO,YES
1730563080,1730563330,0.301,0.699,0.25,0.75,311,NO,YES
1730563080,1730563358,0.301,0.699,0.25,0.75,50,NO,YES
1730563482,1730563358,0.301,0.699,0.25,0.75,90,NO,YES
1730563482,1730563358,0.301,0.699,0.25,0.75,60,NO,YES
1730563482,1730563391,0.301,0.699,0.25,0.75,68,NO,YES
1730563482,1730563400,0.301,0.699,0.25,0.75,100,NO,YES
1730563482,1730563411,0.301,0.699,0.25,0.75,400,NO,YES
1730563482,1730563451,0.301,0.699,0.24,0.76,72,NO,YES
1730563550,1730563451,0.301,0.699,0.24,0.76,1,NO,YES
1730563780,1730563524,0.302,0.698,0.25,0.75,200,NO,YES
1730563780,1730563586,0.302,0.698,0.24,0.76,120,NO,YES
1730563854,1730563586,0.302,0.698,0.24,0.76,108,NO,YES
1730563854,1730563586,0.302,0.698,0.24,0.76,172,NO,YES
1730563854,1730563642,0.302,0.698,0.25,0.75,80,NO,YES
1730563854,1730563657,0.302,0.698,0.25,0.75,400,NO,YES
1730563854,1730563713,0.302,0.698,0.25,0.75,1240,NO,YES
1730563854,1730563713,0.302,0.698,0.25,0.75,724,NO,YES
1730563854,1730563713,0.302,0.698,0.25,0.75,2680,NO,YES
1730563854,1730563713,0.302,0.698,0.25,0.75,76,NO,YES
1730563854,1730563713,0.302,0.698,0.25,0.75,299,NO,YES
1730563854,1730563858,0.302,0.698,0.25,0.75,199,NO,YES
1730563854,1730563916,0.302,0.698,0.25,0.75,20,NO,YES
1730563854,1730564037,0.302,0.698,0.24,0.76,39,NO,YES
1730563880,1730564180,0.301,0.699,0.25,0.75,4,NO,YES
1730564246,1730564253,0.3,0.7,0.25,0.75,4,NO,YES
1730564246,1730564343,0.3,0.7,0.25,0.75,12,NO,YES
1730564246,1730564469,0.3,0.7,0.25,0.75,50,NO,YES
1730564446,1730564469,0.3,0.7,0.25,0.75,463,NO,YES
1730564476,1730564469,0.299,0.701,0.25,0.75,5,NO,YES
1730564680,1730564469,0.3,0.7,0.25,0.75,12,NO,YES
1730564928,1730564664,0.299,0.701,0.25,0.75,4,NO,YES
1730565038,1730564754,0.3,0.7,0.24,0.76,80,NO,YES
1730565038,1730564880,0.3,0.7,0.25,0.75,253,NO,YES
1730565288,1730565114,0.3,0.7,0.26,0.74,90,NO,YES
1730565288,1730565114,0.3,0.7,0.26,0.74,70,NO,YES
1730565288,1730565114,0.3,0.7,0.26,0.74,32,NO,YES
1730565288,1730565373,0.3,0.7,0.25,0.75,25,NO,YES
1730565288,1730565373,0.3,0.7,0.25,0.75,174,NO,YES
1730565288,1730565455,0.3,0.7,0.25,0.75,399,NO,YES
1730565288,1730565520,0.3,0.7,0.25,0.75,174,NO,YES
1730565288,1730565520,0.3,0.7,0.25,0.75,26,NO,YES
1730565425,1730565702,0.3,0.7,0.25,0.75,41,NO,YES
1730565454,1730565751,0.3,0.7,0.25,0.75,18,NO,YES
1730565590,1730565751,0.3,0.7,0.25,0.75,61,NO,YES
1730565590,1730565802,0.3,0.7,0.25,0.75,66,NO,YES
1730565614,1730565802,0.301,0.699,0.25,0.75,98,NO,YES
1730565614,1730565865,0.301,0.699,0.25,0.75,59,NO,YES
1730565668,1730565960,0.299,0.701,0.25,0.75,200,NO,YES
1730565668,1730565960,0.299,0.701,0.25,0.75,433,NO,YES
1730565668,1730565960,0.298,0.702,0.25,0.75,600,NO,YES
1730565668,1730565960,0.298,0.702,0.25,0.75,26,NO,YES
1730565668,1730565960,0.298,0.702,0.26,0.74,12,NO,YES
1730565668,1730565960,0.299,0.701,0.26,0.74,46,NO,YES
1730565794,1730565977,0.299,0.701,0.26,0.74,12,NO,YES
1730565862,1730565977,0.298,0.702,0.26,0.74,64,NO,YES
1730565862,1730566043,0.298,0.702,0.26,0.74,38,NO,YES
1730565862,1730566141,0.298,0.702,0.26,0.74,58,NO,YES
1730565862,1730566146,0.298,0.702,0.26,0.74,76,NO,YES
1730566036,1730566303,0.299,0.701,0.26,0.74,90,NO,YES
1730566036,1730566303,0.299,0.701,0.26,0.74,637,NO,YES
1730566036,1730566303,0.298,0.702,0.26,0.74,252,NO,YES
1730566036,1730566303,0.298,0.702,0.26,0.74,705,NO,YES
1730566044,1730566303,0.3,0.7,0.26,0.74,4,NO,YES
1730566106,1730566303,0.3,0.7,0.26,0.74,235,NO,YES
1730566106,1730566317,0.3,0.7,0.25,0.75,99,NO,YES
1730566106,1730566330,0.3,0.7,0.25,0.75,40,NO,YES
1730566172,1730566440,0.3,0.7,0.25,0.75,39,NO,YES
1730566188,1730566440,0.3,0.7,0.25,0.75,21,NO,YES
1730566188,1730566484,0.3,0.7,0.25,0.75,201,NO,YES
1730566188,1730566484,0.3,0.7,0.26,0.74,191,NO,YES
1730566330,1730566512,0.3,0.7,0.26,0.74,180,NO,YES
1730566330,1730566528,0.3,0.7,0.26,0.74,155,NO,YES
1730566330,1730566528,0.3,0.7,0.26,0.74,75,NO,YES
1730566422,1730566664,0.3,0.7,0.26,0.74,153,NO,YES
1730566528,1730566818,0.298,0.702,0.26,0.74,42,NO,YES
1730566530,1730566818,0.299,0.701,0.26,0.74,34,NO,YES
1730566626,1730566923,0.3,0.7,0.26,0.74,68,NO,YES
1730566670,1730566923,0.3,0.7,0.26,0.74,149,NO,YES
1730566688,1730566923,0.3,0.7,0.26,0.74,100,NO,YES
1730566696,1730566923,0.3,0.7,0.26,0.74,67,NO,YES
1730566730,1730567014,0.3,0.7,0.26,0.74,25,NO,YES
1730567106,1730567150,0.301,0.699,0.26,0.74,96,NO,YES
1730567106,1730567213,0.301,0.699,0.26,0.74,3,NO,YES
1730567300,1730567213,0.3,0.7,0.26,0.74,142,NO,YES
1730567432,1730567213,0.301,0.699,0.26,0.74,450,NO,YES
1730567434,1730567213,0.301,0.699,0.26,0.74,44,NO,YES
1730567440,1730567213,0.301,0.699,0.26,0.74,84,NO,YES
1730567440,1730567213,0.301,0.699,0.26,0.74,46,NO,YES
1730567440,1730567331,0.301,0.699,0.26,0.74,38,NO,YES
1730567440,1730567433,0.301,0.699,0.25,0.75,26,NO,YES
1730567440,1730567453,0.301,0.699,0.26,0.74,192,NO,YES
1730567440,1730567471,0.301,0.699,0.26,0.74,359,NO,YES
1730567839,1730567661,0.302,0.698,0.26,0.74,3,NO,YES
1730567839,1730567821,0.302,0.698,0.26,0.74,38,NO,YES
1730567839,1730567824,0.302,0.698,0.26,0.74,13,NO,YES
1730567839,1730567824,0.302,0.698,0.26,0.74,371,NO,YES
1730567839,1730567842,0.302,0.698,0.25,0.75,38,NO,YES
1730567839,1730567842,0.302,0.698,0.25,0.75,192,NO,YES
1730567839,1730567842,0.302,0.698,0.25,0.75,20,NO,YES
1730567839,1730567842,0.302,0.698,0.25,0.75,3,NO,YES
1730567839,1730567842,0.302,0.698,0.25,0.75,38,NO,YES
1730567839,1730567842,0.302,0.698,0.25,0.75,43,NO,YES
1730567839,1730567842,0.303,0.697,0.25,0.75,149,NO,YES
1730567839,1730567842,0.303,0.697,0.25,0.75,17,NO,YES
1730567891,1730567842,0.303,0.697,0.25,0.75,33,NO,YES
1730567891,1730567842,0.302,0.698,0.25,0.75,17,NO,YES
1730567899,1730567842,0.301,0.699,0.25,0.75,317,NO,YES
1730567899,1730567842,0.301,0.699,0.25,0.75,384,NO,YES
1730567899,1730567842,0.301,0.699,0.25,0.75,22,NO,YES
1730567899,1730567842,0.302,0.698,0.25,0.75,78,NO,YES
1730567899,1730567842,0.302,0.698,0.25,0.75,4,NO,YES
1730567899,1730567842,0.3,0.7,0.25,0.75,11,NO,YES
1730567899,1730568017,0.3,0.7,0.26,0.74,76,NO,YES
1730567899,1730568119,0.3,0.7,0.26,0.74,32,NO,YES
1730567919,1730568119,0.302,0.698,0.26,0.74,6,NO,YES
1730568055,1730568239,0.303,0.697,0.26,0.74,384,NO,YES
1730568055,1730568257,0.303,0.697,0.25,0.75,64,NO,YES
1730568055,1730568295,0.303,0.697,0.26,0.74,192,NO,YES
1730568055,1730568354,0.303,0.697,0.26,0.74,172,NO,YES
1730568055,1730568354,0.303,0.697,0.26,0.74,20,NO,YES
1730568171,1730568401,0.3,0.7,0.26,0.74,19,NO,YES
1730568171,1730568445,0.3,0.7,0.26,0.74,192,NO,YES
1730568261,1730568557,0.301,0.699,0.26,0.74,90,NO,YES
1730568285,1730568557,0.302,0.698,0.26,0.74,51,NO,YES
1730568295,1730568557,0.303,0.697,0.26,0.74,51,NO,YES
1730568317,1730568557,0.303,0.697,0.26,0.74,51,NO,YES
1730568341,1730568557,0.303,0.697,0.26,0.74,51,NO,YES
1730568351,1730568557,0.303,0.697,0.26,0.74,51,NO,YES
1730568357,1730568557,0.303,0.697,0.26,0.74,35,NO,YES
1730568483,1730568756,0.3,0.7,0.25,0.75,38,NO,YES
1730568483,1730568756,0.3,0.7,0.25,0.75,12,NO,YES
1730568483,1730568756,0.3,0.7,0.25,0.75,16,NO,YES
1730568863,1730568883,0.302,0.698,0.25,0.75,53,NO,YES
1730568863,1730569124,0.302,0.698,0.26,0.74,38,NO,YES
1730569015,1730569292,0.304,0.696,0.26,0.74,38,NO,YES
1730569237,1730569531,0.303,0.697,0.26,0.74,118,NO,YES
1730569237,1730569531,0.303,0.697,0.26,0.74,35,NO,YES
1730569367,1730569548,0.303,0.697,0.26,0.74,38,NO,YES
1730569367,1730569570,0.303,0.697,0.26,0.74,119,NO,YES
1730569375,1730569570,0.303,0.697,0.26,0.74,158,NO,YES
1730569381,1730569570,0.303,0.697,0.26,0.74,107,NO,YES
1730569385,1730569683,0.303,0.697,0.26,0.74,73,NO,YES
1730569401,1730569683,0.303,0.697,0.26,0.74,87,NO,YES
1730569413,1730569683,0.305,0.695,0.26,0.74,913,NO,YES
1730569439,1730569683,0.303,0.697,0.26,0.74,154,NO,YES
1730569443,1730569683,0.303,0.697,0.26,0.74,154,NO,YES
1730569443,1730569683,0.303,0.697,0.26,0.74,143,NO,YES
1730569447,1730569683,0.303,0.697,0.26,0.74,154,NO,YES
1730569455,1730569683,0.305,0.695,0.26,0.74,32,NO,YES
1730569469,1730569683,0.303,0.697,0.26,0.74,154,NO,YES
1730569473,1730569683,0.303,0.697,0.26,0.74,152,NO,YES
1730569475,1730569683,0.303,0.697,0.26,0.74,154,NO,YES
1730569499,1730569683,0.303,0.697,0.26,0.74,154,NO,YES
1730569509,1730569683,0.303,0.697,0.26,0.74,730,NO,YES
1730569509,1730569683,0.302,0.698,0.26,0.74,183,NO,YES
1730569527,1730569683,0.302,0.698,0.26,0.74,34,NO,YES
1730569531,1730569683,0.302,0.698,0.26,0.74,99,NO,YES
1730569531,1730569683,0.302,0.698,0.26,0.74,56,NO,YES
1730569541,1730569683,0.302,0.698,0.26,0.74,155,NO,YES
1730569601,1730569683,0.303,0.697,0.26,0.74,151,NO,YES
1730569657,1730569683,0.302,0.698,0.26,0.74,114,NO,YES
1730569657,1730569765,0.302,0.698,0.25,0.75,39,NO,YES
1730569677,1730569765,0.302,0.698,0.25,0.75,150,NO,YES
1730569903,1730569765,0.305,0.695,0.25,0.75,3,NO,YES
1730569903,1730569765,0.305,0.695,0.25,0.75,38,NO,YES
1730569903,1730569765,0.305,0.695,0.25,0.75,153,NO,YES
